,validity,proximity,sparsity,generation time
276,False,0.9980375816993464,0.9467578125,0.015709400177001953
277,False,0.9978294015522876,0.9448307291666667,0.01577901840209961
278,False,0.9980026552287582,0.9448177083333333,0.015316486358642578
279,False,0.997835120506536,0.9445833333333333,0.015752792358398438
280,False,0.9979739583333334,0.945703125,0.015346288681030273
281,True,0.9979721200980393,0.945234375,0.01578688621520996
282,True,0.9942338133169935,0.9606380208333334,0.030963897705078125
283,False,0.9942405024509804,0.9608854166666667,0.01575613021850586
284,False,0.994421977124183,0.9609505208333333,0.015710115432739258
285,False,0.9942506127450981,0.9607421875,0.01535940170288086
286,False,0.9942804330065359,0.9608333333333333,0.01580190658569336
287,False,0.994311070261438,0.9603515625,0.015817642211914062
288,True,0.995428870506536,0.9340234375,0.015329599380493164
289,False,0.9951397058823529,0.931484375,0.03442502021789551
290,False,0.9947290134803921,0.9325260416666666,0.015268802642822266
291,False,0.9953803104575163,0.9327604166666666,0.015765905380249023
292,False,0.9952149714052287,0.9324739583333334,0.01524972915649414
293,False,0.9951131025326797,0.9320052083333333,0.031543731689453125
294,False,0.998202920751634,0.9481380208333333,0.03099799156188965
295,False,0.9983023386437908,0.9473046875,0.01574397087097168
296,False,0.9981434844771242,0.9454296875,0.015284299850463867
297,False,0.9986912275326797,0.9478776041666667,0.015694856643676758
298,True,0.9982536254084967,0.9468619791666667,0.01573944091796875
299,False,0.9981774407679739,0.9462369791666667,0.015710830688476562
300,False,0.9986559946895425,0.9502604166666667,0.031076431274414062
301,False,0.9985985498366013,0.948515625,0.031514883041381836
302,False,0.9986039624183006,0.9479557291666667,0.030962705612182617
303,True,0.9985774611928104,0.9504817708333333,0.015707969665527344
304,False,0.9986054942810457,0.9491796875,0.015733003616333008
305,False,0.9985953329248366,0.9487239583333333,0.015767812728881836
306,False,0.9991384293300654,0.9459244791666667,0.031036853790283203
307,False,0.9990649509803922,0.9450911458333333,0.0157620906829834
308,False,0.998960835375817,0.943671875,0.015766143798828125
309,False,0.9990357945261438,0.9455859375,0.03104686737060547
310,True,0.9990571895424837,0.9448177083333333,0.0153045654296875
311,False,0.9990485600490197,0.9445572916666667,0.03142142295837402
312,False,0.9970099571078431,0.948671875,0.015964031219482422
313,False,0.9968978758169935,0.9498046875,0.015767335891723633
314,False,0.9970198120915033,0.9501953125,0.015254974365234375
315,False,0.9968949652777778,0.9488802083333333,0.015721797943115234
316,False,0.9968685151143791,0.9492447916666666,0.03100419044494629
317,True,0.9969476102941176,0.9487239583333333,0.03150296211242676
318,False,0.9971390931372549,0.93375,0.015297412872314453
319,False,0.9970163398692811,0.9338802083333333,0.015743017196655273
320,False,0.9969741625816994,0.9339192708333334,0.015238761901855469
321,False,0.9970827205882353,0.9334375,0.031490325927734375
322,False,0.9970329861111111,0.93359375,0.01571345329284668
323,True,0.9969761029411764,0.9336979166666667,0.01577472686767578
324,True,0.9958644301470588,0.9488020833333334,0.01574420928955078
325,False,0.9958840379901961,0.9490885416666667,0.01585674285888672
326,False,0.9961797385620915,0.9526822916666666,0.03146982192993164
327,False,0.9956679432189542,0.9484895833333333,0.015301227569580078
328,False,0.9957557189542484,0.948359375,0.015791654586791992
329,False,0.9958990502450981,0.9489453125,0.015740156173706055
330,True,0.9958432904411765,0.9510677083333333,0.0157470703125
331,False,0.9959511846405229,0.9516796875,0.015323877334594727
332,False,0.9961173406862746,0.9553125,0.015727996826171875
333,False,0.995686376633987,0.9508072916666667,0.015372991561889648
334,False,0.9958712214052288,0.9516145833333334,0.01576519012451172
335,False,0.995984987745098,0.9515494791666667,0.015786170959472656
336,True,0.9973936376633987,0.946640625,0.01573967933654785
337,False,0.997219260620915,0.9450130208333334,0.01578044891357422
338,False,0.997117698120915,0.9467057291666666,0.015812158584594727
339,False,0.9973160232843137,0.9460286458333333,0.015241861343383789
340,False,0.9974339767156862,0.9462760416666667,0.015787601470947266
341,False,0.9973621323529411,0.9461848958333333,0.0157163143157959
342,False,0.9986042177287582,0.9385807291666667,0.031151294708251953
343,False,0.9986293913398693,0.9381640625,0.015761613845825195
344,False,0.998304381127451,0.9361067708333334,0.01575636863708496
345,False,0.9985945159313725,0.9376692708333333,0.015300273895263672
346,True,0.9986593137254902,0.9382942708333333,0.015227317810058594
347,False,0.9986029411764706,0.9369140625,0.03153085708618164
348,False,0.9945607128267974,0.9565494791666667,0.031067848205566406
349,False,0.9944857536764706,0.9578776041666667,0.015807628631591797
350,False,0.9946372038398693,0.956796875,0.015236377716064453
351,False,0.9944239174836601,0.9572005208333333,0.01571798324584961
352,True,0.9946611519607843,0.9574479166666666,0.015274286270141602
353,False,0.9945676572712419,0.9572395833333334,0.0315852165222168
354,False,0.9964104881535948,0.9373307291666667,0.031032800674438477
355,False,0.9963500306372549,0.9363932291666667,0.03147435188293457
356,False,0.9963559027777777,0.9359114583333333,0.0309903621673584
357,False,0.9964523590686275,0.9370963541666667,0.048024892807006836
358,False,0.9964976000816993,0.9374348958333334,0.01580524444580078
359,True,0.9966441993464052,0.9375,0.015729188919067383
360,False,0.9977520424836601,0.9426041666666667,0.015321731567382812
361,False,0.9976941380718954,0.9422005208333333,0.01580214500427246
362,False,0.9974472017973857,0.9393229166666667,0.015750408172607422
363,False,0.9977544424019608,0.9433463541666667,0.015793323516845703
364,True,0.997780739379085,0.9421484375,0.01577615737915039
365,False,0.9976378165849673,0.9408333333333333,0.01582503318786621
366,False,0.9952632250816994,0.9500651041666667,0.015738487243652344
367,False,0.995406352124183,0.9490885416666667,0.015234231948852539
368,False,0.9954226409313726,0.9487109375,0.03171658515930176
369,False,0.9951915849673203,0.94953125,0.030996084213256836
370,True,0.995524254493464,0.9496223958333333,0.031491756439208984
371,False,0.9954074244281046,0.9491666666666667,0.031011581420898438
372,False,0.9976216299019608,0.9428125,0.031085968017578125
373,False,0.997351970996732,0.94171875,0.015709877014160156
374,False,0.9975692401960784,0.9421354166666667,0.015708208084106445
375,True,0.9975970179738562,0.9450130208333334,0.015762805938720703
376,False,0.9974469464869281,0.9422005208333333,0.015789031982421875
377,False,0.9973444138071895,0.94171875,0.030925989151000977
378,False,0.9948472732843138,0.95359375,0.015832185745239258
379,False,0.9949681883169935,0.9528776041666667,0.015275239944458008
380,False,0.9949674734477124,0.9539322916666667,0.015804290771484375
381,False,0.9949036458333333,0.9528125,0.015275001525878906
382,True,0.99517289624183,0.9545703125,0.03147625923156738
383,False,0.9952451491013072,0.9546744791666667,0.015723228454589844
384,False,0.9937565359477124,0.95125,0.015852928161621094
385,False,0.9937741013071896,0.951796875,0.01575016975402832
386,False,0.9941036560457517,0.9523177083333333,0.015741348266601562
387,False,0.993726358251634,0.951328125,0.03153872489929199
388,True,0.9937075674019608,0.9511328125,0.015774965286254883
389,False,0.9938161764705883,0.9508072916666667,0.031023025512695312
390,True,0.9984679330065359,0.9474739583333334,0.01580047607421875
391,False,0.9984774305555556,0.9469921875,0.015732526779174805
392,False,0.9984278492647058,0.9466796875,0.031082868576049805
393,False,0.9985047487745098,0.9486067708333333,0.015730857849121094
394,False,0.9984710477941177,0.9470182291666667,0.015745162963867188
395,False,0.9984712520424837,0.9467317708333334,0.01564621925354004
396,True,0.9986050857843137,0.9486328125,0.01578688621520996
397,False,0.9985869076797386,0.9479427083333334,0.01584625244140625
398,False,0.9985673508986929,0.9479036458333333,0.015257596969604492
399,False,0.998615962009804,0.9497526041666666,0.01579880714416504
400,False,0.9985684742647059,0.9482161458333334,0.03094768524169922
401,False,0.9985804227941176,0.9478125,0.01584792137145996
402,True,0.998742595996732,0.9485807291666667,0.01528024673461914
403,False,0.9987274305555556,0.9478776041666667,0.015796661376953125
404,False,0.9987224775326797,0.9478125,0.015281438827514648
405,False,0.9987631740196078,0.9495052083333333,0.015748023986816406
406,False,0.998712265114379,0.9481119791666667,0.031044960021972656
407,False,0.9987244178921568,0.9477734375,0.015775442123413086
408,True,0.9986949550653594,0.9491536458333333,0.01581859588623047
409,False,0.9986808619281046,0.9484375,0.03097057342529297
410,False,0.9985895629084968,0.9476041666666667,0.0315093994140625
411,False,0.9987130310457516,0.9496484375,0.015317678451538086
412,False,0.9986819852941177,0.9481640625,0.015730619430541992
413,False,0.9986726919934641,0.9475520833333333,0.015291690826416016
414,True,0.9949286151960784,0.949609375,0.01575922966003418
415,False,0.9949568014705882,0.95046875,0.015758275985717773
416,False,0.9947283496732026,0.9479947916666667,0.015778064727783203
417,False,0.9948892463235294,0.9496744791666667,0.01522970199584961
418,False,0.9949464869281046,0.9498958333333334,0.015824556350708008
419,False,0.994984272875817,0.9493880208333333,0.015822887420654297
420,True,0.9942662888071896,0.9444921875,0.015700817108154297
421,False,0.9949190665849673,0.946328125,0.015235424041748047
422,False,0.9955159824346406,0.9456119791666666,0.03143024444580078
423,False,0.9950563214869281,0.945390625,0.03148913383483887
424,False,0.9949722732843137,0.94578125,0.030994176864624023
425,False,0.9947620506535948,0.9458463541666666,0.015739917755126953
426,True,0.9987237030228758,0.9428385416666667,0.015734434127807617
427,False,0.998811989379085,0.9427604166666667,0.015815258026123047
428,False,0.998475337009804,0.9420182291666667,0.01529836654663086
429,False,0.9987246732026144,0.9412630208333334,0.03157401084899902
430,False,0.9987604166666667,0.9424739583333334,0.015285968780517578
431,False,0.9987175245098039,0.9416145833333334,0.01578044891357422
432,False,0.9957838541666667,0.9629296875,0.015718936920166016
433,False,0.9959507761437908,0.9646875,0.015303850173950195
434,False,0.9959025735294118,0.963203125,0.031513214111328125
435,False,0.9960899714052287,0.9645052083333333,0.015242338180541992
436,False,0.9959133476307189,0.9636588541666666,0.015771865844726562
437,True,0.9958724979575163,0.9630598958333333,0.015708446502685547
438,False,0.9983563112745099,0.9444661458333333,0.015741348266601562
439,False,0.9983223039215686,0.9431901041666667,0.015679359436035156
440,False,0.9982049632352941,0.9422916666666666,0.031109333038330078
441,False,0.9984046670751634,0.9437239583333333,0.03100132942199707
442,True,0.9983799530228759,0.94359375,0.015788555145263672
443,False,0.9982846200980392,0.9422395833333334,0.015715360641479492
444,False,0.9878333333333333,0.9433072916666667,0.03095412254333496
445,False,0.9877725183823529,0.9415494791666666,0.01571345329284668
446,False,0.9879692606209151,0.9421223958333333,0.031019210815429688
447,False,0.9876734579248366,0.9420703125,0.03156542778015137
448,True,0.9877472426470588,0.9424088541666666,0.015312910079956055
449,False,0.9877801776960784,0.9420833333333334,0.015751123428344727
450,False,0.995680300245098,0.932421875,0.015250444412231445
451,False,0.9959482741013072,0.9341666666666667,0.03151655197143555
452,False,0.9957997855392157,0.9343229166666667,0.030972003936767578
453,False,0.9959870302287581,0.9346744791666667,0.03142237663269043
454,False,0.9957414215686274,0.9341276041666666,0.0157773494720459
455,True,0.9956472630718954,0.933515625,0.015790939331054688
456,False,0.9924044628267974,0.9605859375,0.015193939208984375
457,False,0.9923766339869281,0.9613932291666667,0.015774250030517578
458,False,0.9923786764705882,0.9617317708333333,0.03097701072692871
459,False,0.9923444648692811,0.9606510416666667,0.031545400619506836
460,False,0.9922953941993464,0.9610546875,0.031021595001220703
461,True,0.9922344260620916,0.9609765625,0.03154945373535156
462,True,0.9934980596405228,0.948046875,0.015235185623168945
463,False,0.993922998366013,0.9499479166666667,0.01585078239440918
464,False,0.9942685355392157,0.950625,0.01576709747314453
465,False,0.9937924836601307,0.9489583333333333,0.03148221969604492
